date,trial_number,p_r,trial_id,tank,tank_size,urchin_density,urchin_size,urchin_mass,tank_biomass,ad_lib_feeding,days_starved,time_in,,time_out,,time out_r,total_time,total_time_r,kelp_in1,kelp_in2,kelp_in3,kelp_in_total,kelp_out1,kelp_out2,kelp_out_R,Kelp_out_total,kelp_consumed,kelp_per_urchin,mortality,notes
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,t,p,P32-1,4-BI,1.6,32,,,,8,5,12,41,11,48,,,,,,,250,,,,219,31,,3,
7/10/19,2,r,R1-3,11-TD,1.6,1,101,401,401,8,5,12,0,12,8,,,,,,,249,,,235,248,14,,,
7/10/19,2,p,P7-4,11-TI,1.6,7,61,92,410,8,5,12,4,12,12,,,,,,,250,,,,239,11,,1,
7/10/19,2,p,P7-4,11-TI,1.6,7,58,84,410,8,5,12,4,12,12,,,,,,,250,,,,239,11,,1,
7/10/19,2,p,P7-4,11-TI,1.6,7,62,90,410,8,5,12,4,12,12,,,,,,,250,,,,239,11,,1,
7/10/19,2,p,P7-4,11-TI,1.6,7,49,56,410,8,5,12,4,12,12,,,,,,,250,,,,239,11,,1,
7/10/19,2,p,P7-4,11-TI,1.6,7,48,40,410,8,5,12,4,12,12,,,,,,,250,,,,239,11,,1,
7/10/19,2,p,P7-4,11-TI,1.6,7,43,31,410,8,5,12,4,12,12,,,,,,,250,,,,239,11,,1,
7/10/19,2,p,P7-4,11-TI,1.6,7,35,17,410,8,5,12,4,12,12,,,,,,,250,,,,239,11,,1,
7/10/19,2,p,P11-4,11-BD,1.6,11,64,99,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,50,51,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,56,75,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,62,116,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,45,36,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,55,58,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,57,77,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,55,66,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,53,60,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,50,53,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,2,p,P11-4,11-BD,1.6,11,54,63,754,8,5,12,7,12,20,,,,,,,250,,,,242,8,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
7/10/19,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,t,p,P35-1,11-BI,1.6,35,,,,8,5,12,42,12,23,,,,,,,249,,,,168,81,,,
,2,p,P24-4,7-TI,1.6,24,57,65,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,65,96,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,69,124,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,59,73,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,70,129,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,61,91,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,55,72,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,48,44,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,70,129,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,48,43,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,62,91,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,56,64,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,49,42,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,59,74,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,58,71,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,58,72,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,60,91,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,56,78,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,51,50,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,58,78,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,56,68,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,57,77,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,57,60,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,2,p,P24-4,7-TI,1.6,24,58,73,1855,8,5,12,10,11,52,,,,,,,250,,,,205,45,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,t,p,P28-1,7-TD,1.6,28,,,,8,5,12,45,11,56,,,,,,,249,,,,218,31,,,
,2,p,P3-4,7-BI,1.6,3,66,102,239,8,5,12,12,11,58,,,,,,,250,,,,250,0,,,
,2,p,P3-4,7-BI,1.6,3,46,41,239,8,5,12,12,11,58,,,,,,,250,,,,250,0,,,
,2,p,P3-4,7-BI,1.6,3,63,96,239,8,5,12,12,11,58,,,,,,,250,,,,250,0,,,
,2,r,R2-3,7-BD,1.6,2,84,243,267,8,5,12,15,11,58,,,,,,,250,,,248,251,2,,,
,2,r,R2-3,7-BD,1.6,2,38,24,267,8,5,12,15,11,58,,,,,,,250,,,248,251,2,,,
,2,p,P44-4,8-BD,1.6,44,59,70,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,69,109,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,35,15,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,62,91,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,56,65,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,50,53,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,61,81,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,57,74,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,50,50,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,44,34,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,60,76,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,59,83,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,53,52,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,59,78,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,47,45,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,53,65,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,56,71,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,52,62,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,59,72,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,51,66,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,63,91,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,65,92,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,60,80,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,51,60,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,55,68,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,63,91,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,55,64,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,54,68,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,45,34,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,70,153,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,57,72,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,45,36,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,52,59,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,35,17,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,60,83,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,56,80,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,55,63,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,39,23,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,58,72,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,59,83,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,51,65,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,63,99,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,40,32,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,p,P44-4,8-BD,1.6,44,49,42,2939,8,5,12,18,12,3,,,,,,,250,,,,213,37,,5,
,2,r,R5-3,8-BI,1.6,5,99,331,1033,8,5,12,20,12,5,,,,,,,250,,,235,244,15,,1,
,2,r,R5-3,8-BI,1.6,5,101,394,1033,8,5,12,20,12,5,,,,,,,250,,,235,244,15,,1,
,2,r,R5-3,8-BI,1.6,5,47,43,1033,8,5,12,20,12,5,,,,,,,250,,,235,244,15,,1,
,2,r,R5-3,8-BI,1.6,5,85,233,1033,8,5,12,20,12,5,,,,,,,250,,,235,244,15,,1,
,2,r,R5-3,8-BI,1.6,5,44,32,1033,8,5,12,20,12,5,,,,,,,250,,,235,244,15,,1,
,2,r,R7-3,12-TD,1.6,7,87,266,1459,8,5,12,22,12,6,,,,,,,251,,,230,247,21,,,
,2,r,R7-3,12-TD,1.6,7,85,233,1459,8,5,12,22,12,6,,,,,,,251,,,230,247,21,,,
,2,r,R7-3,12-TD,1.6,7,84,275,1459,8,5,12,22,12,6,,,,,,,251,,,230,247,21,,,
,2,r,R7-3,12-TD,1.6,7,45,42,1459,8,5,12,22,12,6,,,,,,,251,,,230,247,21,,,
,2,r,R7-3,12-TD,1.6,7,80,259,1459,8,5,12,22,12,6,,,,,,,251,,,230,247,21,,,
,2,r,R7-3,12-TD,1.6,7,82,249,1459,8,5,12,22,12,6,,,,,,,251,,,230,247,21,,,
,2,r,R7-3,12-TD,1.6,7,67,135,1459,8,5,12,22,12,6,,,,,,,251,,,230,247,21,,,
,2,p,P19-4,12-TI,1.6,19,52,57,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,59,75,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,60,82,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,59,74,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,51,56,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,49,43,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,55,70,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,62,95,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,49,41,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,55,62,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,63,103,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,55,73,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,52,53,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,56,73,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,44,29,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,55,63,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,61,71,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,52,72,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,p,P19-4,12-TI,1.6,19,61,82,1274,8,5,12,25,12,8,,,,,,,249,,,,231,18,,,
,2,r,R12-3,9-BD,1.6,12,90,337,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,55,77,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,81,218,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,75,198,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,77,251,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,86,241,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,82,205,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,81,217,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,82,255,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,86,284,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,89,270,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,2,r,R12-3,9-BD,1.6,12,86,258,2811,8,5,12,34,12,12,,,,,,,249,,,217,240,32,,,
,t,p,P60-1,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-1,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-2,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-3,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-4,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-5,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-6,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-7,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-8,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-9,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-10,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-11,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-12,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-13,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-14,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-15,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-16,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-17,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-18,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-19,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-20,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
